Player,Team,Position,Total Snaps,Off Snaps,Off Snap Pct,Def Snaps,Def Snap Pct,ST Snaps,ST Snap Pct
28-M.Huff,TEN,DB,562,0,0.0%,269,23.6%,293,62.6%
37-J.Addae,SD,DB,562,0,0.0%,431,41.1%,131,29.3%
98-L.Guion,GB,DL,562,0,0.0%,548,50.1%,14,3.1%
41-A.Blake,PIT,DB,560,0,0.0%,273,27.6%,287,61.7%
97-J.Hatcher,WAS,DL,558,0,0.0%,500,48.4%,58,12.5%
84-J.Hanna,DAL,TE,558,327,30.9%,0,0.0%,231,51.7%
83-H.Douglas,ATL,WR,558,557,51.5%,0,0.0%,1,0.2%
99-J.Jenkins,WAS,DL,556,0,0.0%,540,52.3%,16,3.4%
25-R.Bush,NO,DB,555,0,0.0%,467,43.6%,88,19.9%
56-A.Klein,CAR,LB,553,0,0.0%,283,27.5%,270,59.9%
91-K.Edebali,NO,LB,551,0,0.0%,180,16.8%,371,83.7%
61-M.Cannon,NE,OL,549,434,38.4%,0,0.0%,115,24.7%
85-E.Ebron,DET,TE,549,445,40.7%,0,0.0%,104,24.6%
9-A.Davis,LARM/STL,QB,548,548,54.6%,0,0.0%,0,0.0%
93-J.Boyd,GB,DL,548,0,0.0%,386,35.3%,162,36.1%
12-S.Bailey,LARM/STL,WR,547,404,40.2%,0,0.0%,143,31.5%
98-F.Rucker,ARI,DL,547,0,0.0%,475,44.9%,72,16.2%
59-D.Ryans,PHI,LB,546,0,0.0%,513,44.3%,33,6.4%
28-J.Stewart,CAR,RB,546,546,49.5%,0,0.0%,0,0.0%
9-N.Foles,PHI,QB,545,545,46.3%,0,0.0%,0,0.0%
66-M.Martin,SF,OL,544,512,48.4%,0,0.0%,32,7.5%
25-D.Stuckey,SD,DB,543,0,0.0%,181,17.3%,362,81.0%
75-C.Clark,DEN,OL,543,461,40.9%,0,0.0%,82,16.7%
28-A.Blue,HOU,RB,542,336,30.3%,0,0.0%,206,44.5%
89-L.Green,SD,TE,541,289,27.1%,0,0.0%,252,56.4%
96-W.Horton,CAR,DL,541,0,0.0%,462,44.9%,79,17.5%
29-C.Hayward,GB,DB,540,0,0.0%,426,39.0%,114,25.4%
90-J.Ratliff,CHI,DL,540,0,0.0%,460,44.1%,80,18.4%
46-C.Harkey,LARM/STL,TE,538,333,33.2%,0,0.0%,205,45.2%
80-D.Amendola,NE,WR,538,456,40.3%,0,0.0%,82,17.6%
98-S.Lotulelei,CAR,DL,538,0,0.0%,477,46.4%,61,13.5%
28-C.Allen,PIT,DB,537,0,0.0%,452,45.7%,85,18.3%
19-M.Austin,CLE,WR,537,535,51.0%,0,0.0%,2,0.4%
80-D.Sims,MIA,WR,536,507,46.3%,0,0.0%,29,6.4%
51-K.Wilber,DAL,LB,536,0,0.0%,212,20.6%,324,72.5%
43-C.Dahl,SF,DB,533,0,0.0%,182,17.4%,351,81.8%
11-K.Aiken,BAL,WR,533,273,25.4%,0,0.0%,260,57.9%
17-D.Hester,ATL,WR,532,388,35.9%,0,0.0%,144,31.8%
91-S.Tuitt,PIT,DL,531,0,0.0%,398,40.2%,133,28.6%
92-C.Baker,WAS,DL,530,0,0.0%,504,48.8%,26,5.6%
44-A.Williams,NYG,RB,530,520,46.1%,0,0.0%,10,2.1%
91-M.Lawson,BUF,DL,529,0,0.0%,340,31.3%,189,40.3%
80-D.Hagan,TEN,WR,528,311,32.2%,0,0.0%,217,46.4%
65-C.Watt,SD,OL,528,483,45.3%,0,0.0%,45,10.1%
99-G.Selvie,DAL,DL,528,0,0.0%,500,48.7%,28,6.3%
38-A.Ellington,ARI,RB,528,528,49.9%,0,0.0%,0,0.0%
82-B.Myers,TB,TE,527,465,46.8%,0,0.0%,62,14.2%
10-P.Richardson,SEA,WR,526,497,47.0%,0,0.0%,29,6.7%
53-M.Smith,SEA,LB,526,1,0.1%,271,27.7%,254,58.9%
57-J.Tuggle,HOU,LB,526,0,0.0%,270,23.9%,256,55.3%
22-C.Anderson,DEN,RB,526,495,43.9%,0,0.0%,31,6.3%
23-P.Gaines,KC,DB,525,0,0.0%,371,35.0%,154,35.2%
84-J.Tamme,DEN,TE,525,275,24.4%,0,0.0%,250,50.8%
51-P.Posluszny,JAC,LB,524,0,0.0%,485,43.3%,39,8.4%
27-K.Coleman,KC,DB,523,0,0.0%,391,36.9%,132,30.1%
23-A.Ball,JAC,DB,521,0,0.0%,495,44.2%,26,5.6%
71-M.Watson,OAK,OL,519,485,47.1%,0,0.0%,34,6.8%
15-A.Robinson,JAC,WR,519,516,49.8%,0,0.0%,3,0.6%
47-C.Conte,CHI,DB,519,0,0.0%,463,44.4%,56,12.9%
59-D.Kennard,NYG,LB,518,0,0.0%,333,31.6%,185,39.0%
71-An.Smith,CIN,OL,518,482,45.4%,0,0.0%,36,7.9%
20-D.McFadden,OAK,RB,517,513,49.8%,0,0.0%,4,0.8%
30-D.Hurst,CHI,DB,516,0,0.0%,365,35.0%,151,34.7%
43-B.Rainey,TB,RB,515,381,38.4%,0,0.0%,134,30.7%
98-V.Williams,PIT,LB,514,0,0.0%,248,25.1%,266,57.2%
67-A.Pasztor,JAC,OL,514,492,47.4%,0,0.0%,22,4.7%
79-B.Harris,NO,OL,513,387,33.9%,0,0.0%,126,28.4%
77-C.Lucas,DET,OL,513,448,41.0%,0,0.0%,65,15.4%
17-J.Wright,MIN,WR,512,512,50.0%,0,0.0%,0,0.0%
25-G.Bernard,CIN,RB,510,509,47.9%,0,0.0%,1,0.2%
53-P.Shembo,ATL,LB,509,0,0.0%,340,31.4%,169,37.3%
50-M.Te'o,SD,LB,508,0,0.0%,457,43.6%,51,11.4%
27-C.Rogers,OAK,DB,508,0,0.0%,461,41.3%,47,9.5%
71-A.Rubin,CLE,DL,508,0,0.0%,450,38.7%,58,12.4%
67-M.Pollak,CIN,OL,508,442,41.6%,0,0.0%,66,14.5%
32-J.Rodgers,ATL,RB,508,350,32.4%,0,0.0%,158,34.9%
27-T.Wilson,NE,DB,507,0,0.0%,183,16.8%,324,69.5%
54-M.Ingram,SD,LB,506,0,0.0%,497,47.4%,9,2.0%
64-B.De La Puente,CHI,OL,506,488,46.1%,0,0.0%,18,4.1%
89-M.Spaeth,PIT,TE,505,341,30.7%,0,0.0%,164,35.3%
10-B.Gibson,MIA,WR,505,503,45.9%,0,0.0%,2,0.4%
92-E.Hood,JAC,DL,505,0,0.0%,416,37.1%,89,19.1%
32-J.Hill,CIN,RB,505,501,47.2%,0,0.0%,4,0.9%
50-S.McClellin,CHI,LB,504,1,0.1%,424,40.7%,79,18.2%
95-B.Mayowa,OAK,DL,503,0,0.0%,352,31.5%,151,30.4%
29-B.Powell,NYJ,RB,503,237,21.8%,0,0.0%,266,57.0%
25-B.Benwikere,CAR,DB,502,0,0.0%,449,43.7%,53,11.8%
97-K.Klug,TEN,DL,501,14,1.4%,329,28.8%,158,33.8%
95-A.Jones,JAC,DL,500,0,0.0%,374,33.4%,126,27.0%
30-D.Bruton,DEN,DB,500,0,0.0%,188,17.4%,312,63.4%
41-A.Levine,BAL,DB,500,0,0.0%,180,16.7%,320,71.3%
93-W.Sutton,CHI,DL,499,0,0.0%,458,44.0%,41,9.4%
55-L.Briggs,CHI,LB,499,0,0.0%,453,43.5%,46,10.6%
10-C.Fuller,DET,WR,498,410,37.5%,0,0.0%,88,20.8%
74-T.Polumbus,WAS,OL,497,471,44.7%,0,0.0%,26,5.6%
93-M.Patterson,NYG,DL,497,0,0.0%,422,40.0%,75,15.8%
96-C.Thomas,PIT,DL,496,0,0.0%,439,44.3%,57,12.3%
82-G.Barnidge,CLE,TE,494,358,34.1%,0,0.0%,136,29.2%
22-M.Williams,NYJ,DB,493,0,0.0%,446,43.9%,47,10.1%
11-M.Lee,JAC,WR,493,492,47.4%,0,0.0%,1,0.2%
80-C.Gillmore,BAL,TE,492,372,34.6%,0,0.0%,120,26.7%
88-L.Stocker,TB,TE,491,325,32.7%,0,0.0%,166,38.1%
20-W.Allen,PIT,DB,491,0,0.0%,313,31.6%,178,38.3%
53-S.Johnson,DEN,LB,491,0,0.0%,210,19.4%,281,57.1%
13-Ja.Brown,ARI,WR,491,230,21.7%,0,0.0%,261,58.8%
22-T.Johnson,LARM/STL,DB,490,0,0.0%,433,41.2%,57,12.6%
97-R.Miller,JAC,DL,490,0,0.0%,482,43.0%,8,1.7%
98-K.Langford,LARM/STL,DL,488,0,0.0%,482,45.9%,6,1.3%
53-Q.Groves,TEN,LB,487,0,0.0%,240,21.0%,247,52.8%
94-K.Williams,SEA,DL,487,0,0.0%,437,44.7%,50,11.6%
78-A.Bailey,SEA,OL,486,418,39.5%,0,0.0%,68,15.8%
58-J.Babin,NYJ,LB,486,0,0.0%,459,45.2%,27,5.8%
38-Q.Carter,DEN,DB,485,0,0.0%,218,20.2%,267,54.3%
63-A.Shipley,IND,OL,484,423,36.6%,0,0.0%,61,12.6%
50-A.Dent,HOU,LB,484,0,0.0%,224,19.8%,260,56.2%
34-T.Richardson,IND,RB,483,483,41.8%,0,0.0%,0,0.0%
89-R.Rodgers,GB,TE,483,478,45.5%,0,0.0%,5,1.1%
67-D.Kilgore,SF,OL,482,449,42.4%,0,0.0%,33,7.7%
55-A.Moats,PIT,LB,482,0,0.0%,337,34.0%,145,31.2%
42-A.Sherman,KC,FB,482,249,24.7%,0,0.0%,233,53.2%
29-C.Vaughn,DET,DB,482,0,0.0%,382,36.6%,100,23.6%
33-J.Poyer,CLE,DB,482,0,0.0%,115,9.9%,367,78.8%
56-J.Smith,TB,DL,481,0,0.0%,455,41.1%,26,6.0%
26-M.Barron,TB,DB,481,0,0.0%,468,42.2%,13,3.0%
96-T.Jamison,HOU,DL,480,0,0.0%,410,36.3%,70,15.1%
84-R.Griffin,HOU,TE,480,334,30.1%,0,0.0%,146,31.5%
26-A.Dixon,BUF,RB,480,219,20.6%,0,0.0%,261,55.7%
84-R.Housler,ARI,TE,480,320,30.2%,1,0.1%,159,35.8%
34-D.Brown,SD,RB,479,358,33.6%,0,0.0%,121,27.1%
98-D.Moore,NYG,DL,478,0,0.0%,319,30.3%,159,33.5%
88-J.Hemingway,KC,WR,478,255,25.3%,0,0.0%,223,50.9%
45-M.Reece,OAK,FB,477,385,37.4%,0,0.0%,92,18.5%
58-A.Studebaker,IND,LB,476,0,0.0%,185,17.6%,291,60.1%
84-J.Cameron,CLE,TE,476,475,45.2%,0,0.0%,1,0.2%
20-P.Amukamara,NYG,DB,475,0,0.0%,458,43.5%,17,3.6%
92-D.Williams,ARI,DL,475,0,0.0%,412,38.9%,63,14.2%
58-S.Barrington,GB,LB,474,0,0.0%,355,32.5%,119,26.5%
14-E.Weems,ATL,WR,474,194,17.9%,0,0.0%,280,61.8%
92-J.Harrison,PIT,LB,472,2,0.2%,432,43.6%,38,8.2%
22-M.Ingram,NO,RB,470,470,41.2%,0,0.0%,0,0.0%
16-D.Robinson,JAC,RB,469,391,37.7%,0,0.0%,78,16.7%
68-N.McDonald,CLE,OL,469,469,44.7%,0,0.0%,0,0.0%
5-D.Stanton,ARI,QB,469,469,44.3%,0,0.0%,0,0.0%
27-D.Kirkpatrick,CIN,DB,468,0,0.0%,244,21.7%,224,49.2%
44-Z.Sudfeld,NYJ,TE,467,141,13.0%,0,0.0%,326,69.8%
56-L.Reynolds,JAC,LB,467,0,0.0%,115,10.3%,352,75.5%
36-D.Herron,IND,RB,467,245,21.2%,0,0.0%,222,45.9%
91-J.Newsome,IND,DL,466,0,0.0%,390,37.2%,76,15.7%
64-T.Swanson,DET,OL,465,360,32.9%,0,0.0%,105,24.8%
58-A.Palmer,DET,LB,464,0,0.0%,181,17.3%,283,66.9%
28-M.Burley,SEA,DB,463,1,0.1%,320,32.7%,142,32.9%
20-K.Wilson,NYJ,DB,463,0,0.0%,308,30.3%,155,33.2%
78-J.Parnell,DAL,OL,463,379,35.8%,0,0.0%,84,18.8%
36-K.Williams,CLE,DB,460,0,0.0%,347,29.8%,113,24.2%
22-J.Smith,BAL,DB,460,0,0.0%,459,42.5%,1,0.2%
74-R.Ohrnberger,SD,OL,459,449,42.1%,0,0.0%,10,2.2%
46-Wi.Johnson,PIT,FB,459,206,18.5%,0,0.0%,253,54.4%
10-R.Griffin,WAS,QB,457,457,43.4%,0,0.0%,0,0.0%
74-J.Hurst,BAL,OL,457,380,35.3%,0,0.0%,77,17.1%
18-L.Murphy,TB,WR,456,456,45.9%,0,0.0%,0,0.0%
76-A.Davis,SF,OL,456,428,40.5%,0,0.0%,28,6.5%
58-T.Williams,SD,LB,456,0,0.0%,131,12.5%,325,72.7%
59-B.Jones,GB,LB,456,0,0.0%,209,19.1%,247,55.0%
92-S.Williams,DEN,DL,456,0,0.0%,426,39.4%,30,6.1%
17-D.Harris,DAL,WR,453,155,14.6%,0,0.0%,298,66.7%
14-M.Brown,BAL,WR,453,375,34.9%,0,0.0%,78,17.4%
14-S.Hill,LARM/STL,QB,452,452,45.0%,0,0.0%,0,0.0%
57-R.Armstrong,OAK,LB,452,0,0.0%,237,21.2%,215,43.3%
92-T.Johnson,MIN,DL,452,0,0.0%,440,40.7%,12,2.7%
45-W.Ta'ufo'ou,JAC,FB,452,230,22.2%,0,0.0%,222,47.6%
58-R.Maualuga,CIN,LB,452,0,0.0%,443,39.4%,9,2.0%
32-T.Mathieu,ARI,DB,452,0,0.0%,428,40.4%,24,5.4%
62-V.Ducasse,MIN,OL,451,406,39.7%,0,0.0%,45,10.1%
31-M.Cooper,KC,DB,451,0,0.0%,287,27.0%,164,37.4%
99-T.McDaniel,SEA,DL,449,0,0.0%,400,40.9%,49,11.4%
45-J.Collins,DET,FB,449,246,22.5%,0,0.0%,203,48.0%
56-N.Irving,DEN,LB,449,0,0.0%,349,32.3%,100,20.3%
42-P.Warren,NO,DB,448,0,0.0%,406,37.9%,42,9.5%
73-F.Kearse,WAS,DL,447,0,0.0%,259,25.1%,188,40.4%
87-A.Seferian-Jenkins,TB,TE,447,447,45.0%,0,0.0%,0,0.0%
99-B.Keisel,PIT,DL,447,0,0.0%,437,44.1%,10,2.2%
76-M.Adams,PIT,OL,447,366,32.9%,0,0.0%,81,17.4%
49-J.Olawale,OAK,FB,447,112,10.9%,0,0.0%,335,67.4%
33-C.Ivory,NYJ,RB,447,446,41.0%,0,0.0%,1,0.2%
41-D.Southward,ATL,DB,447,0,0.0%,251,23.2%,196,43.3%
30-L.Landry,IND,DB,446,0,0.0%,407,38.8%,39,8.1%
85-L.Smith,BUF,TE,446,335,31.5%,0,0.0%,111,23.7%
36-D.Young,WAS,FB,445,209,19.8%,0,0.0%,236,50.8%
16-S.Ajirotutu,SD,WR,445,169,15.8%,0,0.0%,276,61.7%
93-O.Schofield,SEA,DL,444,1,0.1%,338,34.6%,105,24.4%
34-Da.Williams,MIA,RB,444,158,14.4%,0,0.0%,286,63.4%
96-J.Howard,KC,DL,444,0,0.0%,436,41.1%,8,1.8%
99-Ald.Smith,SF,LB,443,0,0.0%,416,39.7%,27,6.3%
57-J.Bynes,DET,LB,443,0,0.0%,209,20.0%,234,55.3%
29-D.McCray,CHI,DB,443,1,0.1%,168,16.1%,274,63.0%
92-R.Pitoitua,TEN,DL,441,0,0.0%,391,34.3%,50,10.7%
42-C.Maragos,PHI,DB,441,0,0.0%,15,1.3%,426,82.1%
98-C.Wilson,OAK,DL,441,0,0.0%,364,32.6%,77,15.5%
99-L.Houston,CHI,DL,441,0,0.0%,396,38.0%,45,10.3%
83-J.Phillips,SD,TE,440,197,18.5%,0,0.0%,243,54.4%
55-A.Ayers,NE,LB,440,0,0.0%,382,35.1%,58,12.4%
12-Ch.Johnson,MIN,WR,440,440,43.0%,0,0.0%,0,0.0%
28-S.Richardson,GB,DB,440,0,0.0%,119,10.9%,321,71.5%
11-T.Benjamin,CLE,WR,439,383,36.5%,0,0.0%,56,12.0%
89-R.Shepard,TB,WR,437,154,15.5%,0,0.0%,283,64.9%
11-C.Beasley,DAL,WR,437,434,41.0%,0,0.0%,3,0.7%
50-Z.Gooden,TEN,LB,436,0,0.0%,156,13.7%,280,59.8%
96-J.Chapman,IND,DL,436,0,0.0%,378,36.0%,58,12.0%
39-R.Hughes,ARI,RB,436,137,12.9%,1,0.1%,298,67.1%
44-J.Battle,TEN,FB,435,112,11.6%,0,0.0%,323,69.0%
82-K.Rudolph,MIN,TE,435,434,42.4%,0,0.0%,1,0.2%
69-H.Melton,DAL,DL,435,0,0.0%,424,41.3%,11,2.5%
33-T.Boston,CAR,DB,435,0,0.0%,359,34.9%,76,16.9%
53-N.Perry,GB,LB,434,0,0.0%,360,32.9%,74,16.5%
77-J.Long,LARM/STL,OL,433,431,42.9%,0,0.0%,2,0.4%
56-B.Braman,PHI,LB,433,0,0.0%,9,0.8%,424,81.7%
78-L.Douzable,NYJ,DL,433,0,0.0%,319,31.4%,114,24.4%
89-M.Lewis,JAC,TE,432,432,41.7%,0,0.0%,0,0.0%
97-T.McClain,DAL,DL,431,0,0.0%,322,31.4%,109,24.4%
97-C.Bryant,BUF,DL,431,0,0.0%,353,32.5%,78,16.6%
90-P.Sims,OAK,DL,430,0,0.0%,420,37.6%,10,2.0%
93-M.Martin,TEN,DL,428,0,0.0%,348,30.5%,80,17.1%
52-C.Nelson,DEN,LB,428,0,0.0%,108,10.0%,320,65.0%
75-F.Velasco,CAR,OL,428,397,36.0%,0,0.0%,31,6.9%
42-P.DiMarco,ATL,FB,428,209,19.3%,0,0.0%,219,48.3%
28-J.Bethel,ARI,DB,428,0,0.0%,97,9.2%,331,74.5%
23-R.Jennings,NYG,RB,427,418,37.1%,0,0.0%,9,1.9%
58-J.Dunbar,LARM/STL,LB,426,0,0.0%,420,40.0%,6,1.3%
43-D.Sproles,PHI,RB,426,337,28.7%,0,0.0%,89,17.1%
74-S.Young,JAC,OL,425,396,38.2%,0,0.0%,29,6.2%
66-A.Silatolu,CAR,OL,425,404,36.6%,0,0.0%,21,4.7%
54-S.Paysinger,NYG,LB,424,0,0.0%,75,7.1%,349,73.6%
58-D.Williams,CHI,LB,424,0,0.0%,412,39.5%,12,2.8%
19-J.Morgan,CHI,WR,422,422,39.8%,0,0.0%,0,0.0%
39-S.Jackson,ATL,RB,422,420,38.9%,0,0.0%,2,0.4%
88-J.Amaro,NYJ,TE,419,374,34.4%,0,0.0%,45,9.6%
74-M.Newhouse,CIN,TE,418,351,33.1%,0,0.0%,67,14.7%
89-G.Escobar,DAL,TE,417,262,24.7%,0,0.0%,155,34.7%
87-B.Leonhardt,OAK,TE,416,222,21.6%,0,0.0%,194,39.0%
93-S.Stephen,MIN,DL,416,0,0.0%,402,37.2%,14,3.2%
57-J.Lattimore,GB,LB,416,0,0.0%,281,25.7%,135,30.1%
34-A.Sendejo,MIN,DB,415,0,0.0%,141,13.0%,274,61.7%
57-L.Barrow,DEN,LB,415,0,0.0%,49,4.5%,366,74.4%
50-A.McClellan,BAL,LB,415,0,0.0%,43,4.0%,372,82.9%
32-C.Anderson,IND,DB,414,0,0.0%,38,3.6%,376,77.7%
81-T.Wright,NE,TE,413,351,31.0%,0,0.0%,62,13.3%
21-J.Gilbert,CLE,DB,412,0,0.0%,363,31.2%,49,10.5%
35-D.Shead,SEA,DB,411,1,0.1%,88,9.0%,322,74.7%
28-L.Murray,OAK,RB,411,275,26.7%,0,0.0%,136,27.4%
66-S.Smith,MIA,OL,411,359,32.8%,0,0.0%,52,11.5%
63-D.Molk,PHI,OL,410,404,34.4%,0,0.0%,6,1.2%
39-C.Brown,NYG,DB,410,0,0.0%,366,34.7%,44,9.3%
19-A.Thielen,MIN,WR,410,152,14.9%,0,0.0%,258,58.1%
3-C.Palmer,ARI,QB,410,410,38.7%,0,0.0%,0,0.0%
81-J.Avant,CAR,WR,409,409,37.0%,0,0.0%,0,0.0%
91-R.Ayers,NYG,DL,408,0,0.0%,377,35.8%,31,6.5%
29-A.Hal,HOU,DB,407,0,0.0%,224,19.8%,183,39.5%
29-R.Helu,WAS,RB,406,364,34.5%,0,0.0%,42,9.0%
79-M.Harris,MIN,OL,405,362,35.4%,0,0.0%,43,9.7%
95-D.Jordan,MIA,DL,405,0,0.0%,221,20.9%,184,40.8%
41-J.Grimes,HOU,RB,405,164,14.8%,0,0.0%,241,52.1%
51-F.Zombo,KC,LB,404,0,0.0%,37,3.5%,367,83.8%
24-P.Adams,NYJ,DB,403,0,0.0%,306,30.1%,97,20.8%
92-Q.Dial,SF,DL,402,0,0.0%,327,31.2%,75,17.5%
36-K.Webster,DEN,DB,402,0,0.0%,130,12.0%,272,55.3%
98-B.Orakpo,WAS,LB,401,0,0.0%,385,37.3%,16,3.4%
78-J.Looney,SF,OL,401,328,31.0%,0,0.0%,73,17.0%
28-T.West,CLE,RB,401,401,38.2%,0,0.0%,0,0.0%
36-S.Williams,CIN,DB,400,0,0.0%,27,2.4%,373,82.0%
33-R.Brooks,BUF,DB,400,0,0.0%,145,13.3%,255,54.4%
21-C.Johnson,NYJ,RB,398,398,36.6%,0,0.0%,0,0.0%
18-R.Matthews,MIA,WR,397,210,19.2%,0,0.0%,187,41.5%
91-D.Bowers,TB,DL,396,0,0.0%,344,31.0%,52,11.9%
54-N.Moody,SF,LB,396,0,0.0%,163,15.6%,233,54.3%
16-P.Harvin,NYJ,WR,396,360,33.1%,0,0.0%,36,7.7%
22-J.Taylor,MIA,DB,396,0,0.0%,293,27.7%,103,22.8%
34-I.Crowell,CLE,RB,394,382,36.4%,0,0.0%,12,2.6%
12-B.Butler,OAK,WR,393,271,26.3%,0,0.0%,122,24.5%
24-W.Blackmon,JAC,DB,393,0,0.0%,351,31.3%,42,9.0%
12-A.Caldwell,DEN,WR,393,180,16.0%,0,0.0%,213,43.3%
96-C.Lemonier,SF,LB,392,0,0.0%,143,13.7%,249,58.0%
99-C.Jenkins,NYG,DL,392,0,0.0%,360,34.2%,32,6.8%
68-T.Lelito,NO,OL,392,287,25.2%,0,0.0%,105,23.7%
16-C.Brown,CAR,WR,391,307,27.8%,0,0.0%,84,18.6%
75-O.Cousins,TB,OL,390,335,33.7%,0,0.0%,55,12.6%
92-J.Jenkins,NO,DL,390,0,0.0%,390,36.4%,0,0.0%
43-B.Oliver,SD,RB,389,373,35.0%,0,0.0%,16,3.6%
99-C.Canty,BAL,DL,389,0,0.0%,346,32.0%,43,9.6%
77-T.Lewan,TEN,OL,388,353,36.5%,0,0.0%,35,7.5%
34-N.Berhe,NYG,DB,387,0,0.0%,32,3.0%,355,74.9%
59-T.Carder,CLE,LB,387,0,0.0%,12,1.0%,375,80.5%
97-L.Alexander,ARI,LB,387,0,0.0%,51,4.8%,336,75.7%
34-T.Robinson,WAS,DB,386,0,0.0%,100,9.7%,286,61.5%
20-J.Rolle,HOU,DB,385,0,0.0%,202,17.9%,183,39.5%
11-J.Boykin,GB,WR,385,225,21.4%,0,0.0%,160,35.6%
97-A.Jones,IND,DL,384,0,0.0%,362,34.5%,22,4.5%
60-M.Unger,SEA,OL,383,375,35.4%,0,0.0%,8,1.9%
75-T.Walker,NO,DL,382,0,0.0%,304,28.4%,78,17.6%
52-P.Wheeler,MIA,LB,382,0,0.0%,379,35.8%,3,0.7%
44-A.Bradshaw,IND,RB,382,382,33.1%,0,0.0%,0,0.0%
91-C.Cole,CAR,DL,382,0,0.0%,369,35.9%,13,2.9%
94-Z.Kerr,IND,DL,381,0,0.0%,286,27.3%,95,19.6%
95-D.Jones,GB,DL,381,0,0.0%,314,28.7%,67,14.9%
60-C.Spencer,TEN,OL,380,331,34.3%,0,0.0%,49,10.5%
38-J.Heath,DAL,DB,380,0,0.0%,125,12.2%,255,57.0%
53-M.Flowers,CIN,LB,380,0,0.0%,69,6.1%,311,68.4%
46-J.Develin,NE,RB,379,255,22.5%,0,0.0%,124,26.6%
25-A.Jackson,BAL,DB,378,0,0.0%,323,29.9%,55,12.2%
11-J.Huff,PHI,WR,375,210,17.9%,0,0.0%,165,31.8%
67-B.Winters,NYJ,OL,375,371,34.1%,0,0.0%,4,0.9%
26-D.Morris,HOU,DB,375,0,0.0%,258,22.9%,117,25.3%
28-B.Trawick,BAL,DB,375,0,0.0%,53,4.9%,322,71.7%
31-B.Pollard,TEN,DB,374,0,0.0%,344,30.1%,30,6.4%
23-J.Johnson,SEA,DB,374,1,0.1%,97,9.9%,276,64.0%
10-M.Wilson,CHI,WR,374,373,35.2%,0,0.0%,1,0.2%
80-V.Cruz,NYG,WR,373,372,33.0%,0,0.0%,1,0.2%
95-J.Martin,KC,LB,373,0,0.0%,52,4.9%,321,73.3%
93-A.Spencer,DAL,DL,373,0,0.0%,372,36.2%,1,0.2%
20-B.Sankey,TEN,RB,372,354,36.6%,0,0.0%,18,3.8%
75-V.Curry,PHI,DL,372,0,0.0%,371,32.0%,1,0.2%
51-J.Simon,HOU,LB,372,0,0.0%,235,20.8%,137,29.6%
45-O.Lemon,TB,LB,371,0,0.0%,190,17.1%,181,41.5%
27-T.Mason,LARM/STL,RB,371,368,36.7%,0,0.0%,3,0.7%
90-Ric.Mathews,SD,DL,371,0,0.0%,297,28.3%,74,16.6%
78-M.Kuhn,NYG,DL,371,0,0.0%,248,23.5%,123,25.9%
31-O.Bolden,DEN,DB,371,0,0.0%,49,4.5%,322,65.4%
20-L.Joyner,LARM/STL,DB,369,0,0.0%,277,26.4%,92,20.3%
27-T.Simon,SEA,DB,369,0,0.0%,298,30.5%,71,16.5%
98-S.Lissemore,SD,DL,369,0,0.0%,331,31.6%,38,8.5%
26-T.Mays,CIN,DB,369,0,0.0%,61,5.4%,308,67.7%
94-J.Massaquoi,ATL,LB,368,0,0.0%,328,30.3%,40,8.8%
91-M.Shaughnessy,ARI,LB,368,0,0.0%,334,31.5%,34,7.7%
67-J.Kline,NE,OL,367,289,25.6%,0,0.0%,78,16.7%
99-C.Wootton,MIN,DL,367,0,0.0%,271,25.0%,96,21.6%
52-P.Willis,SF,LB,366,0,0.0%,343,32.8%,23,5.4%
20-B.Dixon,NO,DB,366,0,0.0%,162,15.1%,204,46.0%
86-J.Reed,WAS,TE,365,364,34.5%,0,0.0%,1,0.2%
55-S.Phillips,TEN,LB,364,0,0.0%,350,30.7%,14,3.0%
51-E.Acho,PHI,LB,364,0,0.0%,261,22.5%,103,19.8%
8-M.Glennon,TB,QB,363,363,36.6%,0,0.0%,0,0.0%
57-L.English,TB,DL,363,0,0.0%,254,22.9%,109,25.0%
39-T.Cadet,NO,RB,363,205,18.0%,0,0.0%,158,35.7%
37-C.Spillman,DAL,DB,363,0,0.0%,76,7.4%,287,64.2%
99-M.Hunt,CIN,DL,363,0,0.0%,187,16.7%,176,38.7%
94-K.Ealy,CAR,DL,363,0,0.0%,361,35.1%,2,0.4%
68-C.Richardson,BUF,OL,363,312,29.4%,0,0.0%,51,10.9%
97-J.Hill,SEA,DL,362,0,0.0%,360,36.8%,2,0.5%
57-A.Cole,MIN,LB,361,0,0.0%,90,8.3%,271,61.0%
29-E.Berry,KC,DB,361,0,0.0%,361,34.0%,0,0.0%
57-M.Morgan,SEA,LB,360,1,0.1%,27,2.8%,332,77.0%
24-J.Bush,GB,DB,359,0,0.0%,41,3.8%,318,70.8%
52-B.Coyle,SEA,LB,358,1,0.1%,65,6.6%,292,67.7%
72-T.Palepoi,SD,DL,358,0,0.0%,276,26.3%,82,18.3%
86-J.Wright,CIN,WR,358,184,17.3%,0,0.0%,174,38.2%
8-K.Cousins,WAS,QB,357,357,33.9%,0,0.0%,0,0.0%
12-C.Whitehurst,TEN,QB,357,357,37.0%,0,0.0%,0,0.0%
38-B.Bolden,NE,RB,357,72,6.4%,0,0.0%,285,61.2%
24-K.McCray,KC,DB,357,0,0.0%,56,5.3%,301,68.7%
74-M.Remmers,CAR,OL,357,357,32.3%,0,0.0%,0,0.0%
