Player,Team,Position,Total Snaps,Off Snaps,Off Snap Pct,Def Snaps,Def Snap Pct,ST Snaps,ST Snap Pct
12-J.Jones,BAL,WR,558,426,39.0%,0,0.0%,132,26.6%
43-D.Sproles,NO,RB,557,444,40.1%,0,0.0%,113,22.6%
13-K.Wright,TEN,WR,557,557,55.8%,0,0.0%,0,0.0%
23-Ken.Lewis,KC,DB,556,0,0.0%,551,55.2%,5,1.1%
62-A.Shipley,IND,OL,554,465,39.8%,0,0.0%,89,18.9%
22-J.Smith,BAL,DB,554,0,0.0%,463,40.6%,91,18.3%
79-T.Herremans,PHI,OL,554,529,46.9%,0,0.0%,25,5.5%
59-T.Shaw,TEN,LB,554,1,0.1%,224,19.8%,329,69.1%
98-L.Guion,MIN,DL,552,0,0.0%,489,43.2%,63,13.8%
62-C.Rachal,CHI,OL,552,512,49.0%,0,0.0%,40,8.8%
79-W.Young,DET,DL,551,0,0.0%,322,31.2%,229,45.8%
22-S.Ridley,NE,RB,550,549,44.4%,0,0.0%,1,0.2%
52-J.Casillas,NO,LB,549,0,0.0%,249,21.9%,300,59.9%
32-B.Fletcher,LARM/STL,DB,549,0,0.0%,364,33.9%,185,40.7%
72-C.Thornton,PHI,DL,547,0,0.0%,395,37.7%,152,33.3%
52-D.Connor,DAL,LB,546,0,0.0%,340,33.1%,206,44.7%
62-E.Dietrich-Smith,GB,OL,546,459,41.7%,0,0.0%,87,18.5%
89-D.Baldwin,SEA,WR,546,434,42.6%,0,0.0%,112,26.2%
94-P.Jerry,ATL,DL,545,0,0.0%,497,48.6%,48,10.9%
90-A.Branch,JAC,DL,545,0,0.0%,413,36.2%,132,28.2%
7-C.Henne,JAC,QB,545,545,51.4%,0,0.0%,0,0.0%
16-D.Amendola,LARM/STL,WR,545,498,47.8%,0,0.0%,47,10.4%
85-T.Scheffler,DET,TE,544,523,43.6%,0,0.0%,21,4.2%
79-W.Smith,OAK,OL,544,505,46.8%,0,0.0%,39,8.2%
56-L.Hill,SEA,LB,544,0,0.0%,505,50.4%,39,9.1%
89-J.Baldwin,KC,WR,543,542,51.5%,0,0.0%,1,0.2%
24-K.Hayden,CHI,DB,543,0,0.0%,460,43.8%,83,18.3%
84-N.Paul,WAS,TE,542,224,21.7%,0,0.0%,318,67.8%
58-D.Williams,SD,LB,541,0,0.0%,354,33.4%,187,41.2%
22-T.Johnson,LARM/STL,DB,540,0,0.0%,353,32.8%,187,41.2%
95-J.Parker,CLE,DL,539,0,0.0%,528,45.5%,11,2.4%
87-J.King,ARI,TE,538,465,44.2%,0,0.0%,73,15.1%
98-N.Fairley,DET,DL,536,0,0.0%,493,47.8%,43,8.6%
92-W.Witherspoon,TEN,LB,536,0,0.0%,388,34.4%,148,31.1%
72-D.Lutui,TEN,OL,534,501,50.2%,0,0.0%,33,6.9%
21-E.Wright,TB,DB,533,0,0.0%,495,45.9%,38,7.9%
64-K.Golston,WAS,DL,532,0,0.0%,357,33.3%,175,37.3%
75-R.Pitoitua,KC,DL,531,0,0.0%,494,49.5%,37,8.2%
66-D.Diehl,NYG,OL,530,479,47.0%,0,0.0%,51,11.5%
25-M.Leshoure,DET,RB,530,530,44.2%,0,0.0%,0,0.0%
29-R.Mouton,TEN,DB,530,0,0.0%,386,34.2%,144,30.3%
76-M.Adams,PIT,OL,528,488,45.8%,0,0.0%,40,8.9%
93-J.Hughes,CLE,DL,528,0,0.0%,513,44.2%,15,3.2%
89-M.Spaeth,CHI,TE,528,422,40.4%,0,0.0%,106,23.4%
50-O.Schofield,ARI,LB,528,0,0.0%,490,45.4%,38,7.9%
35-J.Bell,DET,RB,527,381,31.8%,0,0.0%,146,29.2%
46-W.Johnson,PIT,FB,526,365,34.2%,0,0.0%,161,35.7%
25-D.Searcy,BUF,DB,526,0,0.0%,272,25.0%,254,54.9%
44-V.Leach,BAL,FB,526,456,41.8%,0,0.0%,70,14.1%
7-C.Kaepernick,SF,QB,525,525,52.3%,0,0.0%,0,0.0%
99-A.Johnson,IND,DL,524,0,0.0%,450,42.7%,74,15.7%
93-J.Trusnik,MIA,LB,522,0,0.0%,111,9.9%,411,91.9%
56-K.Bosworth,JAC,LB,522,0,0.0%,250,21.9%,272,58.1%
35-M.Tolbert,CAR,FB,521,445,43.3%,0,0.0%,76,17.2%
25-J.Powers,IND,DB,517,0,0.0%,505,47.9%,12,2.5%
50-J.Johnson,CLE,LB,517,0,0.0%,288,24.8%,229,49.4%
62-J.Byers,CAR,OL,516,471,45.8%,2,0.2%,43,9.7%
11-B.Gabbert,JAC,QB,515,515,48.5%,0,0.0%,0,0.0%
55-A.Albright,DAL,LB,515,0,0.0%,179,17.4%,336,72.9%
99-M.Lawson,CIN,LB,515,0,0.0%,353,33.1%,162,34.0%
17-D.Harris,DAL,WR,514,257,23.4%,0,0.0%,257,55.7%
27-Q.Demps,HOU,DB,513,0,0.0%,347,32.6%,166,33.3%
96-M.Unrein,DEN,DL,511,10,0.9%,387,36.2%,114,24.2%
57-A.Hayward,TB,LB,509,0,0.0%,149,13.8%,360,75.3%
52-T.Dobbins,HOU,LB,508,0,0.0%,389,36.6%,119,23.8%
80-O.Charles,CIN,TE,508,291,27.6%,0,0.0%,217,45.6%
82-R.Taylor,GB,TE,507,130,11.8%,0,0.0%,377,80.2%
30-C.Anderson,PHI,DB,506,0,0.0%,291,27.8%,215,47.1%
76-J.Reitz,IND,OL,506,474,40.5%,0,0.0%,32,6.8%
45-H.Hynoski,NYG,FB,505,422,41.4%,0,0.0%,83,18.7%
57-K.Brooking,DEN,LB,505,0,0.0%,452,42.3%,53,11.2%
76-A.Hicks,NO,DL,503,0,0.0%,371,32.6%,132,26.3%
54-K.Moore,BUF,DL,503,0,0.0%,490,45.1%,13,2.8%
39-S.Havili,PHI,FB,502,228,20.2%,0,0.0%,274,60.1%
20-S.Draughn,KC,RB,502,239,22.7%,0,0.0%,263,58.3%
45-J.Miles,CIN,DB,502,0,0.0%,121,11.3%,381,80.0%
32-D.Carey,DET,DB,500,0,0.0%,357,34.6%,143,28.6%
36-D.Young,WAS,FB,499,323,31.3%,0,0.0%,176,37.5%
98-C.Hampton,PIT,DL,497,0,0.0%,495,50.2%,2,0.4%
85-E.Doucet,ARI,WR,496,387,36.8%,0,0.0%,109,22.6%
51-B.Irvin,SEA,DL,496,0,0.0%,434,43.3%,62,14.5%
36-J.Green,DET,DB,495,0,0.0%,396,38.4%,99,19.8%
23-D.Hester,CHI,WR,494,361,34.5%,0,0.0%,133,29.4%
85-L.Smith,BUF,TE,494,286,28.4%,0,0.0%,208,44.9%
68-R.Harris,HOU,OL,493,411,36.4%,0,0.0%,82,16.4%
27-R.Mathis,JAC,DB,492,0,0.0%,473,41.5%,19,4.1%
99-K.Vickerson,DEN,DL,492,0,0.0%,482,45.1%,10,2.1%
54-W.Herring,NO,LB,491,0,0.0%,102,9.0%,389,77.6%
51-D.Skuta,CIN,LB,491,0,0.0%,106,9.9%,385,80.9%
70-T.Crawford,DAL,DL,491,0,0.0%,295,28.8%,196,42.5%
57-V.Rey,CIN,LB,490,0,0.0%,110,10.3%,380,79.8%
59-D.Trevathan,DEN,LB,489,0,0.0%,239,22.4%,250,53.0%
63-D.Watkins,PHI,OL,489,448,39.8%,0,0.0%,41,9.0%
29-J.Wendling,DET,DB,487,0,0.0%,167,16.2%,320,64.0%
89-J.Cook,TEN,TE,486,471,47.2%,0,0.0%,15,3.2%
26-T.Mays,CIN,DB,485,0,0.0%,244,22.9%,241,50.6%
58-J.Babin,PHI,DL,485,0,0.0%,434,41.4%,51,11.2%
11-A.Smith,SF,QB,484,484,48.2%,0,0.0%,0,0.0%
27-P.Lee,OAK,DB,483,0,0.0%,398,38.6%,85,17.9%
39-D.Woodhead,NE,RB,483,417,33.7%,0,0.0%,66,13.5%
85-D.Thomas,NO,TE,483,382,34.5%,0,0.0%,101,20.2%
30-J.Kuhn,GB,FB,482,374,33.9%,0,0.0%,108,23.0%
56-R.Walker,ARI,LB,481,0,0.0%,193,17.9%,288,59.6%
80-C.Fleener,IND,TE,480,450,38.5%,0,0.0%,30,6.4%
49-R.Johnson,ARI,DB,480,0,0.0%,161,14.9%,319,66.0%
87-K.Reuland,NYJ,TE,479,379,35.3%,0,0.0%,100,21.6%
23-P.Thomas,NO,RB,479,385,34.7%,0,0.0%,94,18.8%
84-D.Branch,NE,WR,479,474,38.3%,0,0.0%,5,1.0%
93-C.Thomas,SD,DL,478,0,0.0%,400,37.7%,78,17.2%
84-D.Alexander,SD,WR,478,478,46.7%,0,0.0%,0,0.0%
33-M.Turner,ATL,RB,476,476,44.9%,0,0.0%,0,0.0%
79-D.Stephenson,KC,OL,475,363,34.5%,0,0.0%,112,24.8%
77-C.Nicks,TB,OL,475,442,42.1%,0,0.0%,33,6.9%
9-B.Quinn,KC,QB,474,474,45.1%,0,0.0%,0,0.0%
36-L.Hilliard,NYJ,FB,474,271,25.3%,0,0.0%,203,43.8%
93-M.Martin,TEN,DL,473,0,0.0%,428,37.9%,45,9.5%
64-J.Scott,PHI,OL,472,461,40.9%,0,0.0%,11,2.4%
26-L.Delmas,DET,DB,472,0,0.0%,434,42.1%,38,7.6%
39-T.Gipson,CLE,DB,472,0,0.0%,367,31.6%,105,22.6%
64-D.Legursky,PIT,OL,471,409,38.4%,0,0.0%,62,13.7%
97-C.Heyward,PIT,DL,470,0,0.0%,263,26.7%,207,45.9%
66-T.Robinson,CIN,OL,470,451,42.7%,0,0.0%,19,4.0%
96-M.Kemoeatu,BAL,DL,469,0,0.0%,432,37.9%,37,7.4%
25-R.Bush,NO,DB,468,0,0.0%,122,10.7%,346,69.1%
20-D.Butler,IND,DB,468,0,0.0%,370,35.1%,98,20.8%
91-SamL.Hill,DET,DL,468,0,0.0%,402,39.0%,66,13.2%
12-M.Willis,DEN,WR,468,199,17.4%,0,0.0%,269,57.0%
37-S.Considine,BAL,DB,468,0,0.0%,53,4.6%,415,83.5%
58-M.Herzlich,NYG,LB,467,0,0.0%,175,16.6%,292,65.9%
21-C.Woodson,GB,DB,467,0,0.0%,467,42.9%,0,0.0%
29-D.Murray,DAL,RB,466,466,42.4%,0,0.0%,0,0.0%
77-D.Bell,PHI,OL,466,446,39.6%,0,0.0%,20,4.4%
85-A.McCoy,SEA,TE,466,466,45.8%,0,0.0%,0,0.0%
92-V.Martin,SD,DL,465,0,0.0%,460,43.4%,5,1.1%
12-P.Harvin,MIN,WR,464,420,40.6%,0,0.0%,44,9.6%
88-D.Rosario,SD,TE,464,190,18.6%,0,0.0%,274,60.4%
59-E.Sims,DAL,LB,464,0,0.0%,364,35.5%,100,21.7%
30-D.Moore,CHI,DB,464,0,0.0%,363,34.5%,101,22.3%
93-J.Galette,NO,DL,464,0,0.0%,299,26.3%,165,32.9%
83-T.Crabtree,GB,TE,463,364,33.0%,0,0.0%,99,21.1%
31-W.Hill,NYG,DB,462,0,0.0%,213,20.2%,249,56.2%
52-S.Paysinger,NYG,LB,462,0,0.0%,134,12.7%,328,74.0%
92-E.Mitchell,HOU,DL,462,0,0.0%,397,37.3%,65,13.0%
11-T.Underwood,TB,WR,462,445,42.4%,0,0.0%,17,3.6%
64-L.Harris,TEN,OL,462,434,43.5%,0,0.0%,28,5.9%
51-J.Chaney,PHI,LB,460,0,0.0%,230,21.9%,230,50.4%
94-L.Jackson,DET,DL,460,0,0.0%,384,37.2%,76,15.2%
45-J.Collins,NO,FB,459,324,29.2%,0,0.0%,135,26.9%
58-Q.Black,TB,LB,459,0,0.0%,294,27.3%,165,34.5%
59-J.Belcher,KC,LB,458,0,0.0%,332,33.3%,126,27.9%
89-S.Moss,WAS,WR,458,454,43.9%,0,0.0%,4,0.9%
51-J.Vilma,NO,LB,457,0,0.0%,406,35.7%,51,10.2%
91-C.Peters,ATL,DL,457,0,0.0%,433,42.3%,24,5.5%
42-J.Felton,MIN,FB,457,396,38.3%,0,0.0%,61,13.4%
62-J.Faine,CIN,OL,455,455,43.1%,0,0.0%,0,0.0%
85-K.Ogletree,DAL,WR,455,453,41.2%,0,0.0%,2,0.4%
81-J.Simpson,MIN,WR,453,453,43.8%,0,0.0%,0,0.0%
9-N.Foles,PHI,QB,453,453,40.2%,0,0.0%,0,0.0%
86-D.Ausberry,OAK,TE,452,98,9.1%,0,0.0%,354,74.4%
92-E.Sims,LARM/STL,DL,452,0,0.0%,396,36.8%,56,12.3%
96-A.Studebaker,KC,LB,450,0,0.0%,58,5.8%,392,86.9%
24-C.Hope,ATL,DB,450,0,0.0%,258,25.2%,192,43.7%
41-M.Raymond,MIN,DB,449,0,0.0%,377,33.3%,72,15.8%
29-B.Powell,NYJ,RB,448,397,37.0%,0,0.0%,51,11.0%
90-P.McPhee,BAL,DL,448,0,0.0%,422,37.0%,26,5.2%
56-D.Watson,TB,LB,448,0,0.0%,125,11.6%,323,67.6%
80-E.Bennett,CHI,WR,447,417,39.9%,0,0.0%,30,6.6%
67-D.Barclay,GB,OL,445,320,29.0%,0,0.0%,125,26.6%
74-J.Moffitt,SEA,OL,444,403,39.6%,0,0.0%,41,9.6%
96-J.Cunningham,NE,DL,443,0,0.0%,439,40.2%,4,0.8%
26-S.Routt,KC,DB,443,0,0.0%,404,40.5%,39,8.6%
87-K.Elliott,JAC,WR,443,220,20.7%,0,0.0%,223,47.6%
55-J.Hickman,IND,LB,443,0,0.0%,172,16.3%,271,57.4%
52-R.Lewis,BAL,LB,443,0,0.0%,441,38.7%,2,0.4%
58-A.Palmer,DET,LB,442,0,0.0%,115,11.1%,327,65.4%
18-A.Pettis,LARM/STL,WR,442,374,35.9%,0,0.0%,68,15.0%
54-B.Graham,PHI,DL,440,0,0.0%,421,40.2%,19,4.2%
44-J.Snelling,ATL,RB,440,228,21.5%,0,0.0%,212,48.3%
84-D.Williams,GB,TE,438,240,21.8%,0,0.0%,198,42.1%
71-B.Deaderick,NE,DL,437,0,0.0%,374,34.2%,63,12.9%
21-D.Patterson,CLE,DB,435,0,0.0%,403,34.7%,32,6.9%
17-A.Jeffery,CHI,WR,434,431,41.2%,0,0.0%,3,0.7%
14-E.Weems,CHI,WR,433,127,12.2%,0,0.0%,306,67.5%
38-A.Afalava,TEN,DB,432,0,0.0%,234,20.7%,198,41.6%
27-E.Frampton,DAL,DB,431,0,0.0%,194,18.9%,237,51.4%
75-G.Reynolds,ATL,OL,431,392,37.0%,0,0.0%,39,8.9%
24-J.Bush,GB,DB,430,0,0.0%,85,7.8%,345,73.4%
39-J.Sanders,ARI,DB,430,0,0.0%,120,11.1%,310,64.2%
93-J.Cudjo,LARM/STL,DL,430,0,0.0%,342,31.8%,88,19.4%
58-L.Fort,CLE,LB,429,0,0.0%,97,8.4%,332,71.6%
62-T.Cody,BAL,DL,428,0,0.0%,362,31.7%,66,13.3%
76-N.Potter,ARI,OL,428,428,40.7%,0,0.0%,0,0.0%
57-V.Butler,DAL,LB,427,0,0.0%,290,28.3%,137,29.7%
99-T.Scott,NE,DL,427,0,0.0%,249,22.8%,178,36.5%
24-C.Sensabaugh,TEN,DB,427,0,0.0%,310,27.5%,117,24.6%
58-D.Tollefson,OAK,DL,426,1,0.1%,201,19.5%,224,47.1%
10-T.Copper,KC,WR,425,149,14.2%,0,0.0%,276,61.2%
71-R.Reiff,DET,OL,425,325,27.1%,0,0.0%,100,20.0%
92-D.Williams,ARI,DL,425,0,0.0%,420,38.9%,5,1.0%
44-J.Battle,SD,RB,425,159,15.5%,0,0.0%,266,58.6%
90-F.Evans,MIN,DL,424,0,0.0%,336,29.7%,88,19.3%
32-O.Scandrick,DAL,DB,424,0,0.0%,326,31.8%,98,21.3%
53-K.Conner,IND,LB,424,0,0.0%,324,30.7%,100,21.2%
53-M.Smith,SEA,LB,424,1,0.1%,166,16.6%,257,60.2%
32-R.Johnson,TEN,DB,423,0,0.0%,278,24.6%,145,30.5%
40-B.Leonard,CIN,RB,422,206,19.5%,0,0.0%,216,45.4%
52-C.McCarthy,TEN,LB,422,0,0.0%,385,34.1%,37,7.8%
52-B.Siler,KC,LB,420,0,0.0%,174,17.4%,246,54.5%
23-S.Martin,CAR,DB,420,0,0.0%,272,25.9%,148,33.4%
63-S.Wells,LARM/STL,OL,420,420,40.3%,0,0.0%,0,0.0%
58-B.Thomas,NYJ,LB,419,0,0.0%,373,35.0%,46,9.9%
96-T.Johnson,NO,DL,419,0,0.0%,418,36.8%,1,0.2%
81-A.Smith,CLE,TE,419,272,26.4%,0,0.0%,147,31.7%
84-J.Cameron,CLE,TE,417,329,31.9%,0,0.0%,88,19.0%
34-D.Williams,CAR,RB,417,417,40.6%,0,0.0%,0,0.0%
85-G.Jennings,GB,WR,416,416,37.7%,0,0.0%,0,0.0%
84-S.Hill,NYJ,WR,415,412,38.4%,0,0.0%,3,0.6%
75-N.Garner,MIA,OL,414,326,31.5%,0,0.0%,88,19.7%
32-J.Pugh,WAS,DB,414,0,0.0%,270,25.2%,144,30.7%
38-S.Brown,IND,DB,413,0,0.0%,34,3.2%,379,80.3%
33-D.Thomas,MIA,RB,412,323,31.2%,0,0.0%,89,19.9%
24-M.Owens,JAC,RB,412,234,22.1%,0,0.0%,178,38.0%
58-G.Hayes,CHI,LB,411,0,0.0%,138,13.1%,273,60.3%
33-L.McClain,SD,FB,410,333,32.6%,0,0.0%,77,17.0%
36-J.Leonhard,DEN,DB,409,0,0.0%,260,24.3%,149,31.6%
81-D.Keller,NYJ,TE,409,406,37.8%,0,0.0%,3,0.6%
84-R.Moss,SF,WR,409,406,40.4%,0,0.0%,3,0.7%
82-C.Harbor,PHI,TE,408,340,30.2%,0,0.0%,68,14.9%
55-T.Suggs,BAL,LB,408,0,0.0%,407,35.7%,1,0.2%
95-R.Bernard,NYG,DL,408,0,0.0%,385,36.6%,23,5.2%
77-B.Bunkley,NO,DL,407,0,0.0%,367,32.3%,40,8.0%
86-D.Fells,NE,TE,406,307,24.8%,0,0.0%,99,20.3%
28-F.Jones,DAL,RB,406,381,34.6%,0,0.0%,25,5.4%
30-J.Tryon,NYG,DB,405,0,0.0%,49,4.7%,356,80.4%
14-M.Moore,MIA,WR,405,196,18.9%,0,0.0%,209,46.8%
79-E.Pears,BUF,OL,405,378,37.5%,0,0.0%,27,5.8%
83-F.Davis,WAS,TE,405,403,39.0%,0,0.0%,2,0.4%
87-D.Hixon,NYG,WR,404,386,37.8%,0,0.0%,18,4.1%
27-E.Hagg,CLE,DB,404,0,0.0%,351,30.2%,53,11.4%
21-L.Webb,BAL,DB,404,0,0.0%,376,33.0%,28,5.6%
24-R.Mathews,SD,RB,402,402,39.3%,0,0.0%,0,0.0%
30-D.Bruton,DEN,DB,402,0,0.0%,26,2.4%,376,79.7%
79-D.Carter,ARI,DL,402,0,0.0%,287,26.6%,115,23.8%
20-C.Griffin,WAS,DB,402,0,0.0%,350,32.7%,52,11.1%
64-J.Sweezy,SEA,OL,400,295,29.0%,0,0.0%,105,24.6%
63-B.Williams,BAL,OL,399,355,32.5%,0,0.0%,44,8.9%
87-S.Maneri,KC,TE,399,397,37.7%,0,0.0%,2,0.4%
59-A.Gachkar,SD,LB,399,0,0.0%,82,7.7%,317,69.8%
27-J.Dwyer,PIT,RB,399,380,35.6%,0,0.0%,19,4.2%
16-J.Cribbs,CLE,WR,398,62,6.0%,0,0.0%,336,72.4%
12-R.Meachem,SD,WR,398,398,38.9%,0,0.0%,0,0.0%
35-L.Ball,DEN,RB,398,143,12.5%,1,0.1%,254,53.8%
37-J.Bademosi,CLE,DB,396,0,0.0%,23,2.0%,373,80.4%
88-P.Garcon,WAS,WR,396,394,38.1%,0,0.0%,2,0.4%
23-M.Cole,NE,DB,395,0,0.0%,191,17.5%,204,41.8%
31-T.Hartman,KC,DB,395,0,0.0%,237,23.7%,158,35.0%
38-C.McIntyre,BUF,FB,395,100,9.9%,0,0.0%,295,63.7%
56-J.Bynes,BAL,LB,395,0,0.0%,211,18.5%,184,37.0%
35-A.Allen,BAL,RB,395,53,4.9%,0,0.0%,342,68.8%
8-M.Hasselbeck,TEN,QB,395,395,39.6%,0,0.0%,0,0.0%
23-W.McGahee,DEN,RB,393,393,34.3%,0,0.0%,0,0.0%
62-A.Caldwell,HOU,OL,393,346,30.7%,0,0.0%,47,9.4%
57-M.Morgan,SEA,LB,393,1,0.1%,104,10.4%,288,67.4%
57-J.Williams,NYG,LB,392,0,0.0%,286,27.2%,106,23.9%
31-S.Keo,HOU,DB,392,0,0.0%,48,4.5%,344,68.9%
91-Sp.Johnson,BUF,DL,392,0,0.0%,264,24.3%,128,27.6%
92-J.Price-Brent,DAL,DL,391,0,0.0%,309,30.1%,82,17.8%
21-C.Owens,ATL,DB,391,0,0.0%,168,16.4%,223,50.8%
31-D.House,GB,DB,390,0,0.0%,310,28.5%,80,17.0%
79-J.Scott,CHI,OL,390,333,31.9%,0,0.0%,57,12.6%
35-A.Sherman,ARI,FB,390,234,22.3%,0,0.0%,156,32.3%
68-G.Whimper,JAC,OL,389,382,36.0%,0,0.0%,7,1.5%
19-B.Tate,CIN,WR,389,271,25.7%,0,0.0%,118,24.8%
20-C.Steltz,CHI,DB,389,0,0.0%,108,10.3%,281,62.0%
43-T.Polamalu,PIT,DB,388,0,0.0%,386,39.1%,2,0.4%
96-M.Spears,DAL,DL,388,0,0.0%,388,37.8%,0,0.0%
34-B.Brown,PHI,RB,387,334,29.6%,0,0.0%,53,11.6%
15-L.Brazill,IND,WR,387,206,17.6%,0,0.0%,181,38.3%
72-W.Hunter,LARM/STL,OL,387,334,32.1%,0,0.0%,53,11.7%
92-R.Seymour,OAK,DL,386,0,0.0%,348,33.8%,38,8.0%
21-R.Bartell,OAK,DB,386,0,0.0%,349,33.9%,37,7.8%
82-M.Jones,CIN,WR,386,354,33.6%,0,0.0%,32,6.7%
45-Q.Johnson,TEN,FB,386,251,25.2%,0,0.0%,135,28.4%
92-A.Lane,JAC,DL,385,0,0.0%,373,32.7%,12,2.6%
37-A.Walters,CHI,DB,384,0,0.0%,111,10.6%,273,60.3%
17-D.Williams,TEN,WR,384,382,38.3%,0,0.0%,2,0.4%
82-K.Martin,HOU,WR,383,264,23.4%,0,0.0%,119,23.8%
21-M.Jenkins,DAL,DB,382,0,0.0%,357,34.8%,25,5.4%
13-J.Morgan,NO,WR,382,382,34.5%,0,0.0%,0,0.0%
56-N.Irving,DEN,LB,380,0,0.0%,36,3.4%,344,72.9%
55-H.Farwell,SEA,LB,380,1,0.1%,29,2.9%,350,82.0%
57-J.Nading,HOU,LB,379,0,0.0%,22,2.1%,357,71.5%
84-J.Hanna,DAL,TE,379,105,9.5%,0,0.0%,274,59.4%
99-S.McClellin,CHI,DL,379,0,0.0%,363,34.5%,16,3.5%
71-S.Young,BUF,OL,379,332,33.0%,0,0.0%,47,10.2%
85-V.Green,DEN,WR,378,176,15.4%,0,0.0%,202,42.8%
23-J.Fleming,ARI,DB,378,0,0.0%,270,25.0%,108,22.4%
51-D.Smith,GB,LB,378,0,0.0%,369,33.9%,9,1.9%
95-W.Hayes,LARM/STL,DL,378,0,0.0%,370,34.4%,8,1.8%
19-DJ.Davis,ATL,WR,377,130,12.3%,0,0.0%,247,56.3%
23-M.Trufant,SEA,DB,376,0,0.0%,352,35.1%,24,5.6%
27-J.Gordy,IND,DB,373,0,0.0%,210,19.9%,163,34.5%
55-S.Bradley,ARI,LB,373,0,0.0%,39,3.6%,334,69.2%
36-L.Stephens-Howling,ARI,RB,373,337,32.1%,0,0.0%,36,7.5%
41-J.Lane,MIA,FB,372,303,29.3%,0,0.0%,69,15.4%
66-Sh.Smith,LARM/STL,OL,372,343,32.9%,0,0.0%,29,6.4%
47-M.Hoomanawanui,NE,TE,371,290,23.4%,0,0.0%,81,16.6%
70-R.Harewood,BAL,OL,371,341,31.3%,0,0.0%,30,6.0%
82-G.Barnidge,CAR,TE,370,138,13.4%,0,0.0%,232,52.4%
50-B.Braman,HOU,LB,370,0,0.0%,60,5.6%,310,62.1%
11-J.Edelman,NE,WR,369,295,23.8%,0,0.0%,74,15.2%
88-Z.Potter,JAC,TE,369,196,18.5%,0,0.0%,173,37.0%
95-S.Lissemore,DAL,DL,369,0,0.0%,311,30.3%,58,12.6%
32-J.Patrick,NO,DB,368,0,0.0%,215,18.9%,153,30.5%
93-C.Greenwood,KC,LB,368,0,0.0%,51,5.1%,317,70.3%
47-L.Vickers,DAL,FB,367,297,27.0%,0,0.0%,70,15.2%
96-R.Edwards,CAR,DL,367,0,0.0%,315,29.9%,52,11.7%
91-R.Ayers,DEN,DL,367,0,0.0%,318,29.7%,49,10.4%
27-B.Hughes,PHI,DB,366,0,0.0%,70,6.7%,296,64.9%
82-R.Martin,BUF,WR,366,115,11.4%,0,0.0%,251,54.2%
38-A.Blake,JAC,DB,365,0,0.0%,3,0.3%,362,77.4%
42-C.Maragos,SEA,DB,365,1,0.1%,32,3.2%,332,77.8%
51-C.White,BUF,LB,364,0,0.0%,8,0.7%,356,76.9%
20-A.Green,GB,RB,363,343,31.1%,0,0.0%,20,4.3%
82-M.Manningham,SF,WR,362,362,36.1%,0,0.0%,0,0.0%
90-I.Sopoaga,SF,DL,362,0,0.0%,333,31.4%,29,6.5%
51-C.Wilson,WAS,LB,362,0,0.0%,97,9.1%,265,56.5%
23-R.Jennings,JAC,RB,361,330,31.1%,0,0.0%,31,6.6%
94-S.Fua,CAR,DL,361,0,0.0%,252,24.0%,109,24.6%
77-J.Carpenter,SEA,OL,361,344,33.8%,0,0.0%,17,4.0%
99-E.Jones,KC,LB,360,0,0.0%,46,4.6%,314,69.6%
53-J.Phillips,CAR,LB,360,0,0.0%,111,10.6%,249,56.2%
95-R.Jean Francois,SF,DL,360,0,0.0%,286,27.0%,74,16.6%
62-J.Pinkston,CLE,OL,358,332,32.2%,0,0.0%,26,5.6%
55-D.Tapp,PHI,DL,357,0,0.0%,247,23.6%,110,24.1%
42-C.Clay,MIA,FB,357,333,32.2%,0,0.0%,24,5.4%
31-O.Bolden,DEN,DB,357,0,0.0%,78,7.3%,279,59.1%
67-R.Hadnot,SD,OL,356,290,28.3%,0,0.0%,66,14.5%
13-N.Burleson,DET,WR,356,356,29.7%,0,0.0%,0,0.0%
52-A.Moats,BUF,LB,355,0,0.0%,121,11.1%,234,50.5%
30-R.Brown,SD,RB,354,354,34.6%,0,0.0%,0,0.0%
30-C.Peerman,CIN,RB,353,94,8.9%,0,0.0%,259,54.4%
95-F.Moala,IND,DL,350,0,0.0%,311,29.5%,39,8.3%
67-C.Spencer,CHI,OL,350,345,33.0%,0,0.0%,5,1.1%
19-D.Aromashodu,MIN,WR,350,336,32.5%,0,0.0%,14,3.1%
98-A.Tracy,NYG,DL,349,0,0.0%,68,6.5%,281,63.4%
4-K.Kolb,ARI,QB,348,348,33.1%,0,0.0%,0,0.0%
49-R.Francois,GB,LB,348,0,0.0%,0,0.0%,348,74.0%
98-C.Wilson,GB,DL,347,0,0.0%,274,25.2%,73,15.5%
34-T.Daniels,KC,DB,346,0,0.0%,284,28.5%,62,13.7%
95-W.Gilberry,CIN,DL,346,0,0.0%,308,28.9%,38,8.0%
31-J.Bethel,ARI,DB,346,0,0.0%,10,0.9%,336,69.6%
25-R.Stanford,MIA,DB,345,0,0.0%,143,12.8%,202,45.2%
73-C.Kuper,DEN,OL,345,311,27.2%,0,0.0%,34,7.2%
28-G.Toler,ARI,DB,345,0,0.0%,301,27.9%,44,9.1%
28-P.Adams,OAK,DB,344,0,0.0%,175,17.0%,169,35.5%
97-J.Thomas,CHI,LB,344,0,0.0%,9,0.9%,335,74.0%
51-J.Mays,DEN,LB,344,0,0.0%,291,27.2%,53,11.2%
50-C.Matthews,PHI,LB,342,0,0.0%,42,4.0%,300,65.8%
28-D.McBath,SF,DB,342,0,0.0%,35,3.3%,307,68.8%
