Player,Team,Position,Total Snaps,Off Snaps,Off Snap Pct,Def Snaps,Def Snap Pct,ST Snaps,ST Snap Pct
23-S.Williams,SD,DB,374,0,0.0%,286,28.5%,88,19.4%
64-K.Golston,WAS,DL,374,0,0.0%,199,18.8%,175,38.4%
52-C.Nelson,DEN,LB,373,0,0.0%,64,5.8%,309,66.2%
33-R.Burkhead,CIN,RB,373,73,6.9%,0,0.0%,300,67.6%
25-C.Thompson,WAS,RB,373,274,25.6%,0,0.0%,99,21.7%
77-T.McDaniel,TB,DL,372,0,0.0%,295,26.8%,77,17.2%
43-F.Whittaker,CAR,RB,372,155,14.1%,0,0.0%,217,45.6%
78-K.Lichtensteiger,WAS,OL,372,372,34.7%,0,0.0%,0,0.0%
94-R.Quinn,LARM/STL,DL,371,0,0.0%,339,29.2%,32,6.9%
66-W.Colon,NYJ,OL,370,345,31.1%,0,0.0%,25,5.3%
87-T.Niklas,ARI,TE,369,179,16.2%,0,0.0%,190,40.9%
53-K.Van Noy,DET,LB,368,0,0.0%,80,7.6%,288,62.9%
96-X.Cooper,CLE,DL,366,0,0.0%,363,34.6%,3,0.7%
26-J.Shaw,CIN,DB,366,0,0.0%,116,10.7%,250,56.3%
23-C.Johnson,ARI,RB,366,366,33.2%,0,0.0%,0,0.0%
37-C.Riggs,TEN,DB,365,0,0.0%,170,16.1%,195,43.5%
31-J.McKinnon,MIN,RB,365,160,15.7%,0,0.0%,205,46.7%
53-N.Perry,GB,LB,365,0,0.0%,351,33.4%,14,3.1%
11-D.Jackson,WAS,WR,364,359,33.5%,0,0.0%,5,1.1%
28-M.Burley,SEA,DB,363,0,0.0%,203,20.4%,160,35.9%
96-M.Bennett,JAC,DL,363,0,0.0%,297,25.5%,66,13.4%
22-C.Polk,HOU,RB,363,267,22.5%,0,0.0%,96,20.2%
42-J.Felton,BUF,FB,363,285,26.5%,0,0.0%,78,16.8%
34-A.Bouye,HOU,DB,362,0,0.0%,185,17.7%,177,37.3%
93-K.Love,CAR,DL,361,0,0.0%,328,29.8%,33,6.9%
70-T.Bergstrom,OAK,OL,360,250,23.7%,0,0.0%,110,22.8%
16-D.Robinson,JAC,RB,360,254,24.0%,0,0.0%,106,21.5%
81-J.Herndon,SD,WR,359,288,24.6%,0,0.0%,71,15.6%
51-C.Carter,CIN,LB,358,0,0.0%,114,10.5%,244,55.0%
95-A.Blackson,TEN,DL,357,0,0.0%,244,23.1%,113,25.2%
97-J.Hill,SEA,DL,357,0,0.0%,311,31.3%,46,10.3%
84-B.Bell,SF,TE,355,353,34.8%,0,0.0%,2,0.4%
81-B.Walters,JAC,WR,355,313,29.6%,0,0.0%,42,8.5%
89-S.Smith,BAL,WR,354,348,30.7%,0,0.0%,6,1.3%
89-P.Supernaw,TEN,TE,353,67,6.5%,0,0.0%,286,63.8%
55-L.Mauldin,NYJ,LB,353,0,0.0%,253,24.0%,100,21.1%
57-D.Alexander,KC,LB,353,0,0.0%,9,0.8%,344,77.1%
55-L.McCray,DEN,LB,353,0,0.0%,119,10.9%,234,50.1%
67-A.Pasztor,CLE,OL,353,295,26.7%,0,0.0%,58,13.3%
40-D.Coleman,SEA,FB,352,98,9.1%,0,0.0%,254,57.0%
83-B.Quick,LARM/STL,WR,351,351,36.5%,0,0.0%,0,0.0%
53-K.Conner,SD,LB,351,0,0.0%,184,18.4%,167,36.8%
30-I.Campbell,CLE,DB,351,0,0.0%,102,9.7%,249,57.1%
29-C.Culliver,WAS,DB,350,0,0.0%,350,33.1%,0,0.0%
56-S.Skov,SF,LB,349,0,0.0%,8,0.7%,341,76.1%
30-S.Taylor,ARI,RB,349,77,7.0%,0,0.0%,272,58.5%
38-B.Webb,TEN,DB,348,0,0.0%,256,24.2%,92,20.5%
68-K.Beachum,PIT,OL,348,326,30.3%,0,0.0%,22,4.9%
44-A.Williams,NYG,RB,348,157,14.1%,1,0.1%,190,38.2%
48-Z.Line,MIN,FB,348,220,21.5%,0,0.0%,128,29.2%
84-J.Hanna,DAL,TE,348,222,21.6%,0,0.0%,126,28.8%
52-S.Johnson,TEN,LB,347,0,0.0%,27,2.6%,320,71.4%
64-M.Pennel,GB,DL,346,0,0.0%,287,27.3%,59,13.1%
56-B.Reed,ATL,LB,345,0,0.0%,345,32.9%,0,0.0%
36-K.Webster,DEN,DB,344,0,0.0%,69,6.3%,275,58.9%
59-A.Fua,ARI,LB,344,0,0.0%,39,3.7%,305,65.6%
47-Q.Dunbar,WAS,DB,343,0,0.0%,257,24.3%,86,18.9%
55-F.Clark,SEA,DL,341,0,0.0%,333,33.5%,8,1.8%
83-M.Pruitt,MIN,TE,341,204,20.0%,0,0.0%,137,31.2%
97-A.Spence,TB,DL,340,0,0.0%,289,26.3%,51,11.4%
67-T.McGill,IND,DL,340,0,0.0%,222,19.5%,118,24.4%
85-L.Hankerson,ATL,WR,340,340,29.8%,0,0.0%,0,0.0%
39-K.McGill,OAK,DB,339,0,0.0%,23,2.0%,316,65.6%
21-D.Dennard,CIN,DB,338,0,0.0%,189,17.4%,149,33.6%
26-Dar.Walls,NYJ,DB,337,0,0.0%,120,11.4%,217,45.7%
18-M.Slater,NE,WR,335,21,1.9%,0,0.0%,314,63.7%
88-D.Johnson,SD,TE,334,222,18.9%,0,0.0%,112,24.7%
20-B.Dixon,NO,DB,334,0,0.0%,111,10.4%,223,47.6%
95-S.Crichton,MIN,DL,334,0,0.0%,129,12.0%,205,46.7%
60-E.Monroe,BAL,OL,334,317,27.9%,0,0.0%,17,3.6%
54-J.Lattimore,NYJ,LB,333,0,0.0%,57,5.4%,276,58.1%
70-M.Devito,KC,DL,333,0,0.0%,293,26.9%,40,9.0%
17-G.Whalen,IND,WR,333,135,12.2%,0,0.0%,198,40.9%
31-T.Brooks,BAL,DB,333,0,0.0%,67,6.3%,266,56.4%
12-S.Bailey,LARM/STL,WR,331,254,26.4%,0,0.0%,77,16.6%
46-J.Lane,TB,FB,330,206,18.8%,0,0.0%,124,27.7%
20-J.Bush,DEN,DB,330,0,0.0%,232,21.2%,98,21.0%
80-V.Davis,SF,TE,329,329,32.4%,0,0.0%,0,0.0%
77-K.Dunlap,SD,OL,329,317,27.0%,0,0.0%,12,2.6%
58-J.Tripp,JAC,LB,329,0,0.0%,96,8.2%,233,47.2%
97-G.Jarrett,ATL,DL,329,0,0.0%,267,25.4%,62,15.0%
54-B.Hager,LARM/STL,LB,328,0,0.0%,0,0.0%,328,70.7%
64-M.Purcell,SF,DL,328,0,0.0%,288,25.2%,40,8.9%
57-J.Tuggle,HOU,LB,328,0,0.0%,106,10.1%,222,46.7%
50-A.Dent,HOU,LB,328,0,0.0%,118,11.3%,210,44.2%
57-D.Hawthorne,NO,LB,327,0,0.0%,222,20.8%,105,22.4%
41-N.Marshall,JAC,DB,327,0,0.0%,141,12.1%,186,37.7%
62-B.Schwenke,TEN,OL,325,308,29.7%,0,0.0%,17,3.8%
78-A.Bailey,SEA,OL,325,271,25.1%,0,0.0%,54,12.1%
31-A.Phillips,SD,DB,324,0,0.0%,206,20.6%,118,26.0%
57-R.Armstrong,OAK,LB,324,0,0.0%,208,18.1%,116,24.1%
99-D.Easley,NE,DL,324,0,0.0%,275,25.1%,49,9.9%
99-C.Canty,BAL,DL,323,0,0.0%,286,26.9%,37,7.8%
29-C.Mager,SD,DB,322,0,0.0%,226,22.6%,96,21.1%
90-M.Smith,PHI,LB,322,0,0.0%,127,10.5%,195,39.0%
50-C.Lynch,LARM/STL,LB,321,0,0.0%,2,0.2%,319,68.8%
88-G.Graham,HOU,TE,321,291,24.5%,0,0.0%,30,6.3%
14-J.Webb,CAR,QB,321,13,1.2%,0,0.0%,308,64.7%
28-T.Jennings,TB,DB,318,0,0.0%,279,25.4%,39,8.7%
72-A.Hicks,NE,DL,318,0,0.0%,301,27.5%,17,3.4%
96-S.Siliga,NE,DL,318,0,0.0%,254,23.2%,64,13.0%
35-M.Sherels,MIN,DB,318,0,0.0%,9,0.8%,309,70.4%
11-J.Strong,HOU,WR,318,282,23.8%,0,0.0%,36,7.6%
31-M.Wright,TB,DB,317,0,0.0%,219,19.9%,98,21.9%
22-J.Coleman,NE,DB,314,0,0.0%,299,27.3%,15,3.0%
63-K.Lamm,HOU,OL,314,257,21.7%,0,0.0%,57,12.0%
31-C.James,HOU,DB,313,0,0.0%,153,14.6%,160,33.7%
93-E.Westbrooks,LARM/STL,DL,312,0,0.0%,276,23.8%,36,7.8%
48-N.Dzubnar,SD,LB,312,0,0.0%,16,1.6%,296,65.2%
57-D.Wilson,DAL,LB,312,0,0.0%,32,3.0%,280,63.9%
23-J.Haden,CLE,DB,312,0,0.0%,286,27.3%,26,6.0%
11-J.Kerley,NYJ,WR,311,223,20.1%,0,0.0%,88,18.5%
24-M.Lynch,SEA,RB,310,310,28.7%,0,0.0%,0,0.0%
98-S.Lissemore,SD,DL,310,0,0.0%,233,23.3%,77,17.0%
46-W.Johnson,PIT,FB,309,90,8.4%,0,0.0%,219,49.2%
57-L.Barrow,CHI,LB,309,0,0.0%,0,0.0%,309,67.6%
29-L.Blount,NE,RB,308,308,27.5%,0,0.0%,0,0.0%
85-G.Jennings,MIA,WR,307,307,29.7%,0,0.0%,0,0.0%
24-A.Ball,CHI,DB,307,0,0.0%,248,24.0%,59,12.9%
20-J.Lane,SEA,DB,306,0,0.0%,249,25.0%,57,12.8%
33-D.Lewis,NE,RB,306,298,26.7%,0,0.0%,8,1.6%
10-C.Fuller,DET,WR,306,169,15.7%,0,0.0%,137,29.9%
68-T.Compton,WAS,OL,306,210,19.6%,0,0.0%,96,21.1%
29-S.Thomas,PIT,DB,305,0,0.0%,20,1.8%,285,64.0%
15-D.Street,DAL,WR,305,277,27.0%,0,0.0%,28,6.4%
94-C.Davis,BAL,DL,304,0,0.0%,239,22.5%,65,13.8%
74-S.Young,JAC,OL,303,233,22.0%,0,0.0%,70,14.2%
50-A.Hawk,CIN,LB,303,0,0.0%,286,26.3%,17,3.8%
43-B.Rainey,TB,RB,301,33,3.0%,0,0.0%,268,60.0%
26-L.Bell,PIT,RB,301,301,28.0%,0,0.0%,0,0.0%
46-W.Tukuafu,SEA,FB,300,208,19.3%,8,0.8%,84,18.8%
82-M.Mulligan,BUF,TE,299,202,18.8%,0,0.0%,97,21.0%
30-J.Wilson,DET,DB,298,0,0.0%,278,26.5%,20,4.4%
17-C.Keenum,LARM/STL,QB,297,297,30.9%,0,0.0%,0,0.0%
25-P.Thompson,JAC,DB,297,0,0.0%,98,8.4%,199,40.3%
40-D.McCray,DAL,DB,297,0,0.0%,5,0.5%,292,66.7%
66-A.Silatolu,CAR,OL,296,238,21.6%,0,0.0%,58,12.2%
28-C.Hyde,SF,RB,295,295,29.1%,0,0.0%,0,0.0%
10-K.Thompkins,NYJ,WR,294,281,25.3%,0,0.0%,13,2.7%
15-N.Williams,ATL,WR,294,200,17.5%,0,0.0%,94,22.8%
87-B.Pettigrew,DET,TE,293,285,26.4%,0,0.0%,8,1.7%
33-R.Brooks,BUF,DB,293,0,0.0%,54,5.0%,239,51.6%
22-T.Jones,OAK,RB,292,65,6.2%,0,0.0%,227,47.1%
28-J.White,NE,RB,292,290,25.9%,0,0.0%,2,0.4%
80-V.Davis,DEN,TE,292,292,26.3%,0,0.0%,0,0.0%
45-R.Miles,NYJ,DB,291,0,0.0%,126,12.0%,165,34.7%
71-D.Good,IND,OL,291,274,24.8%,0,0.0%,17,3.5%
22-A.Ripkowski,GB,FB,290,18,1.6%,0,0.0%,272,60.2%
56-L.Woodley,ARI,LB,290,0,0.0%,279,26.6%,11,2.4%
34-T.Rawls,SEA,RB,289,289,26.8%,0,0.0%,0,0.0%
57-J.Staples,TEN,DL,288,0,0.0%,23,2.2%,265,59.2%
30-C.Peerman,CIN,RB,287,0,0.0%,0,0.0%,287,64.6%
10-B.Golden,ARI,WR,287,22,2.0%,0,0.0%,265,57.0%
52-L.Reynolds,CHI,LB,285,0,0.0%,78,7.6%,207,45.3%
92-R.Carrethers,SD,DL,284,0,0.0%,219,21.9%,65,14.3%
59-A.Tarpley,BUF,LB,284,0,0.0%,84,7.7%,200,43.2%
51-S.Moore,IND,LB,282,0,0.0%,69,6.1%,213,44.0%
60-L.Louis,IND,OL,282,238,21.5%,0,0.0%,44,9.1%
14-E.Weems,ATL,WR,282,34,3.0%,0,0.0%,248,60.2%
96-C.Lemonier,SF,LB,281,0,0.0%,272,23.8%,9,2.0%
43-C.Gaines,CLE,DB,281,0,0.0%,263,25.1%,18,4.1%
40-J.Thompson,DEN,RB,279,66,6.0%,0,0.0%,213,45.6%
52-H.Pullard,JAC,LB,278,0,0.0%,150,12.9%,128,25.9%
64-K.Pamphile,TB,OL,277,203,18.5%,0,0.0%,74,16.6%
12-A.Roberts,WAS,WR,275,260,24.3%,0,0.0%,15,3.3%
35-A.Johnson,NO,FB,274,92,7.9%,0,0.0%,182,38.9%
32-A.Exum,MIN,DB,274,0,0.0%,140,13.0%,134,30.5%
82-K.Lee,CHI,TE,274,126,11.6%,0,0.0%,148,32.4%
67-D.Kilgore,SF,OL,273,268,26.4%,0,0.0%,5,1.1%
91-J.Tuck,OAK,DL,273,0,0.0%,246,21.4%,27,5.6%
92-G.Grissom,NE,DL,272,0,0.0%,131,12.0%,141,28.6%
7-Z.Mettenberger,TEN,QB,271,271,26.1%,0,0.0%,0,0.0%
16-S.Ajirotutu,PHI,WR,271,9,0.8%,0,0.0%,262,52.4%
39-D.Goodson,GB,DB,271,0,0.0%,72,6.9%,199,44.0%
79-T.Nsekhe,WAS,OL,271,194,18.1%,0,0.0%,77,16.9%
36-B.King,NE,DB,268,0,0.0%,0,0.0%,268,54.4%
94-R.Gregory,DAL,DL,268,0,0.0%,245,23.2%,23,5.3%
59-A.Brown,BAL,LB,268,0,0.0%,10,0.9%,258,54.7%
10-B.Ellington,SF,WR,267,143,14.1%,0,0.0%,124,27.7%
74-J.Bushrod,CHI,OL,267,220,20.3%,0,0.0%,47,10.3%
36-J.Meeks,BUF,DB,267,0,0.0%,16,1.5%,251,54.2%
27-D.Swann,NO,DB,266,0,0.0%,230,21.6%,36,7.7%
7-R.Mallett,HOU,QB,266,266,22.4%,0,0.0%,0,0.0%
35-J.Bell,DET,RB,266,243,22.5%,0,0.0%,23,5.0%
98-C.McDonald,TB,DL,265,0,0.0%,246,22.4%,19,4.3%
52-A.Ogletree,LARM/STL,LB,265,0,0.0%,265,22.9%,0,0.0%
98-Q.Coples,NYJ,LB,265,0,0.0%,214,20.3%,51,10.7%
39-M.Butler,BUF,DB,265,0,0.0%,127,11.7%,138,29.8%
52-J.George,TB,LB,264,0,0.0%,1,0.1%,263,58.8%
25-J.Charles,KC,RB,264,264,26.3%,0,0.0%,0,0.0%
81-M.Easley,BUF,WR,264,31,2.9%,3,0.3%,230,49.7%
29-Ka.Williams,BUF,RB,264,243,22.6%,0,0.0%,21,4.5%
88-T.Montgomery,GB,WR,262,242,21.1%,0,0.0%,20,4.4%
42-M.Johnson,CLE,FB,262,154,13.9%,0,0.0%,108,24.8%
92-B.Werner,IND,LB,261,0,0.0%,153,13.4%,108,22.3%
19-B.Butler,DAL,WR,261,261,25.4%,0,0.0%,0,0.0%
18-P.Harvin,BUF,WR,261,240,22.3%,0,0.0%,21,4.5%
71-C.Kouandjio,BUF,OL,261,214,19.9%,0,0.0%,47,10.2%
96-S.Charles,BUF,DL,260,0,0.0%,228,20.9%,32,6.9%
26-C.Finnegan,CAR,DB,259,0,0.0%,213,19.4%,46,9.7%
30-Z.Bowman,MIA,DB,258,0,0.0%,73,6.3%,185,40.2%
95-D.Irving,DAL,DL,258,0,0.0%,199,18.8%,59,13.5%
94-C.Mosley,MIA,DL,257,0,0.0%,215,18.6%,42,9.1%
85-N.Jacobs,JAC,TE,257,95,9.0%,0,0.0%,162,32.8%
5-A.McCarron,CIN,QB,257,257,24.3%,0,0.0%,0,0.0%
22-F.Jackson,SEA,RB,256,256,23.7%,0,0.0%,0,0.0%
37-Z.Tipton,IND,RB,255,58,5.2%,0,0.0%,197,40.7%
54-D.Freeney,ARI,LB,255,0,0.0%,255,24.4%,0,0.0%
24-S.Draughn,SF,RB,253,253,24.9%,0,0.0%,0,0.0%
77-N.Solder,NE,OL,252,229,20.5%,0,0.0%,23,4.7%
83-T.Wright,DET,TE,252,189,17.5%,0,0.0%,63,13.8%
91-C.Wake,MIA,DL,251,0,0.0%,249,21.6%,2,0.4%
59-D.Ellerbe,NO,LB,250,0,0.0%,250,23.5%,0,0.0%
76-R.Saffold,LARM/STL,OL,248,234,24.3%,0,0.0%,14,3.0%
30-K.Gaskins,SF,RB,248,91,9.0%,0,0.0%,157,35.0%
20-N.Allen,OAK,DB,248,0,0.0%,224,19.5%,24,5.0%
65-D.Rhaney,LARM/STL,OL,247,123,12.8%,0,0.0%,124,26.7%
26-T.Coleman,ATL,RB,246,226,19.8%,0,0.0%,20,4.9%
24-R.Mathews,PHI,RB,245,245,21.2%,0,0.0%,0,0.0%
13-L.Whitehead,DAL,WR,243,155,15.1%,0,0.0%,88,20.1%
52-B.Peters,HOU,LB,242,0,0.0%,1,0.1%,241,50.7%
90-S.Paea,WAS,DL,242,0,0.0%,215,20.3%,27,5.9%
69-D.Dotson,TB,OL,241,201,18.4%,0,0.0%,40,8.9%
99-C.Law,SD,LB,241,0,0.0%,81,8.1%,160,35.2%
58-O.Gwacham,NO,DL,241,0,0.0%,97,9.1%,144,30.8%
47-M.Cromartie,SF,DB,240,0,0.0%,122,10.7%,118,26.3%
11-M.Lee,JAC,WR,240,240,22.7%,0,0.0%,0,0.0%
27-T.Wilson,NE,DB,238,0,0.0%,83,7.6%,155,31.4%
13-D.Thomas,KC,WR,238,172,17.2%,0,0.0%,66,14.8%
22-D.Everett,WAS,DB,238,0,0.0%,38,3.6%,200,43.9%
55-S.Weatherspoon,ARI,LB,237,0,0.0%,126,12.0%,111,23.9%
73-E.Winston,CIN,OL,235,172,16.3%,0,0.0%,63,14.2%
91-R.Delaire,CAR,DL,235,0,0.0%,225,20.5%,10,2.1%
93-W.Clarke,CIN,DL,234,0,0.0%,134,12.3%,100,22.5%
30-C.Godfrey,ATL,DB,234,0,0.0%,145,13.8%,89,21.6%
57-T.Garvin,PIT,LB,233,0,0.0%,8,0.7%,225,50.6%
15-P.Dorsett,IND,WR,233,212,19.2%,0,0.0%,21,4.3%
9-T.Romo,DAL,QB,233,233,22.7%,0,0.0%,0,0.0%
84-C.Matthews,SEA,WR,232,134,12.4%,0,0.0%,98,22.0%
78-E.Watford,ARI,OL,232,199,18.0%,0,0.0%,33,7.1%
58-J.Bostic,NE,LB,231,0,0.0%,40,3.7%,191,38.7%
32-J.Kovacs,MIA,DB,231,0,0.0%,10,0.9%,221,48.0%
1-P.McAfee,IND,ST,231,0,0.0%,0,0.0%,231,47.7%
65-R.Leary,DAL,OL,230,219,21.3%,0,0.0%,11,2.5%
47-P.Dawson,CIN,LB,230,0,0.0%,34,3.1%,196,44.1%
23-D.McDougle,NYJ,DB,229,0,0.0%,50,4.7%,179,37.7%
28-C.Spiller,NO,RB,229,200,17.2%,0,0.0%,29,6.2%
74-T.Sambrailo,DEN,OL,229,214,19.3%,0,0.0%,15,3.2%
32-S.Ware,KC,RB,227,159,15.9%,0,0.0%,68,15.2%
95-C.Carradine,SF,DL,225,0,0.0%,224,19.6%,1,0.2%
95-C.Covington,HOU,DL,225,0,0.0%,167,16.0%,58,12.2%
10-D.Jennings,CLE,WR,225,203,18.4%,0,0.0%,22,5.0%
21-D.Morris,HOU,DB,224,0,0.0%,89,8.5%,135,28.4%
55-D.Mayo,CAR,LB,224,0,0.0%,0,0.0%,224,47.1%
27-W.Guy,IND,DB,223,0,0.0%,2,0.2%,221,45.7%
53-R.Wilson,KC,LB,222,0,0.0%,128,11.8%,94,21.1%
34-T.Hightower,NO,RB,221,192,16.6%,0,0.0%,29,6.2%
12-C.Johnson,MIN,WR,221,218,21.3%,0,0.0%,3,0.7%
30-J.McCourty,TEN,DB,220,0,0.0%,212,20.0%,8,1.8%
17-K.Smith,SEA,WR,220,189,17.5%,0,0.0%,31,7.0%
87-A.Seferian-Jenkins,TB,TE,219,218,19.9%,0,0.0%,1,0.2%
76-W.Johnson,NYJ,OL,219,170,15.3%,0,0.0%,49,10.3%
53-J.Timu,CHI,LB,219,0,0.0%,159,15.4%,60,13.1%
51-P.Wheeler,ATL,LB,219,0,0.0%,144,13.7%,75,18.2%
94-S.Hill,TEN,DL,218,0,0.0%,188,17.8%,30,6.7%
34-C.Reynolds,LARM/STL,RB,218,1,0.1%,0,0.0%,217,46.8%
23-J.Ajayi,MIA,RB,218,158,15.3%,0,0.0%,60,13.0%
6-S.Martin,DET,ST,218,0,0.0%,0,0.0%,218,47.6%
96-H.Bates,WAS,LB,214,0,0.0%,30,2.8%,184,40.4%
18-L.Murphy,TB,WR,213,211,19.3%,0,0.0%,2,0.4%
5-B.Weeden,DAL,QB,213,213,20.7%,0,0.0%,0,0.0%
38-A.Ellington,ARI,RB,213,213,19.3%,0,0.0%,0,0.0%
19-R.Ross,WAS,WR,213,117,10.9%,0,0.0%,96,21.1%
17-A.Dobson,NE,WR,212,212,19.0%,0,0.0%,0,0.0%
44-T.Clutts,DAL,FB,212,133,13.0%,0,0.0%,79,18.0%
36-T.Lippett,MIA,DB,211,0,0.0%,133,11.5%,78,17.0%
36-D.Swearinger,TB,DB,209,0,0.0%,113,10.3%,96,21.5%
68-J.Feliciano,OAK,OL,208,187,17.7%,0,0.0%,21,4.4%
13-R.Greene,JAC,WR,207,168,15.9%,0,0.0%,39,7.9%
20-B.Sankey,TEN,RB,206,179,17.3%,0,0.0%,27,6.0%
54-D.Moses,KC,LB,206,0,0.0%,55,5.1%,151,33.9%
33-T.Ward,ATL,RB,206,114,10.0%,0,0.0%,92,22.3%
95-D.Dobbs,SEA,DL,205,0,0.0%,118,11.9%,87,19.5%
65-B.Linder,JAC,OL,205,197,18.6%,0,0.0%,8,1.6%
31-O.Bolden,DEN,DB,205,0,0.0%,48,4.4%,157,33.6%
98-A.Carrington,BUF,DL,205,0,0.0%,174,16.0%,31,6.7%
23-A.Williams,BUF,DB,204,0,0.0%,193,17.7%,11,2.4%
23-S.Terrell,SEA,DB,203,0,0.0%,16,1.6%,187,41.9%
51-E.Robinson,MIN,LB,203,0,0.0%,46,4.3%,157,35.8%
5-M.Bosher,ATL,ST,203,0,0.0%,0,0.0%,203,49.3%
21-J.Gilbert,CLE,DB,201,0,0.0%,50,4.8%,151,34.6%
36-S.Martin,CHI,DB,201,0,0.0%,23,2.2%,178,38.9%
93-T.Walker,DET,DL,200,0,0.0%,178,17.0%,22,4.8%
40-D.Smith,CIN,DB,200,0,0.0%,14,1.3%,186,41.9%
93-C.Thomas,PIT,DL,199,0,0.0%,187,16.9%,12,2.7%
81-J.James,PIT,TE,199,181,16.8%,0,0.0%,18,4.0%
79-M.Hughes,NYG,DL,199,0,0.0%,119,10.3%,80,16.1%
64-W.Montgomery,CHI,OL,199,199,18.4%,0,0.0%,0,0.0%
58-R.Johnson,BUF,LB,199,0,0.0%,13,1.2%,186,40.2%
36-D.Swearinger,ARI,DB,199,0,0.0%,152,14.5%,47,10.1%
98-C.Smith,JAC,DL,198,0,0.0%,153,13.1%,45,9.1%
9-G.Gano,CAR,ST,198,0,0.0%,0,0.0%,198,41.6%
5-B.Pinion,SF,ST,197,0,0.0%,0,0.0%,197,44.0%
83-R.Lockette,SEA,WR,197,108,10.0%,0,0.0%,89,20.0%
98-N.Williams,KC,DL,195,0,0.0%,182,16.7%,13,2.9%
13-T.Jones,DET,WR,195,159,14.7%,0,0.0%,36,7.9%
77-T.Brown,SF,OL,194,187,18.4%,0,0.0%,7,1.6%
86-J.Cunningham,NYG,TE,192,186,16.7%,0,0.0%,6,1.2%
68-B.Hart,NYG,OL,192,152,13.6%,0,0.0%,40,8.0%
27-C.White,DAL,DB,192,0,0.0%,109,10.3%,83,18.9%
98-B.Thompson,CIN,DL,191,0,0.0%,183,16.8%,8,1.8%
23-A.Foster,HOU,RB,190,190,16.0%,0,0.0%,0,0.0%
90-C.Redding,ARI,DL,190,0,0.0%,184,17.6%,6,1.3%
3-S.Gostkowski,NE,ST,189,0,0.0%,0,0.0%,189,38.3%
7-C.Catanzaro,ARI,ST,189,0,0.0%,0,0.0%,189,40.6%
30-Z.Stacy,NYJ,RB,188,140,12.6%,0,0.0%,48,10.1%
57-J.Mays,SD,LB,187,0,0.0%,18,1.8%,169,37.2%
66-A.Gardner,PHI,OL,186,176,15.2%,0,0.0%,10,2.0%
19-M.White,NYG,WR,186,163,14.6%,0,0.0%,23,4.6%
80-J.O'Shaughnessy,KC,TE,186,111,11.1%,0,0.0%,75,16.8%
11-B.Bersin,CAR,WR,185,99,9.0%,0,0.0%,86,18.1%
27-T.Mason,LARM/STL,RB,184,184,19.1%,0,0.0%,0,0.0%
65-C.Watt,SD,OL,184,184,15.7%,0,0.0%,0,0.0%
23-P.Gaines,KC,DB,184,0,0.0%,169,15.5%,15,3.4%
55-N.Irving,IND,LB,183,0,0.0%,106,9.3%,77,15.9%
40-K.Drummond,HOU,DB,183,0,0.0%,39,3.7%,144,30.3%
59-J.Bartu,ATL,LB,183,0,0.0%,140,13.3%,43,10.4%
31-M.Cooper,KC,DB,182,0,0.0%,94,8.6%,88,19.7%
92-P.Sims,CIN,DL,181,0,0.0%,180,16.5%,1,0.2%
54-K.Toomer,OAK,LB,180,0,0.0%,1,0.1%,179,37.1%
52-B.Coyle,SEA,LB,179,0,0.0%,15,1.5%,164,36.8%
20-S.Nelson,KC,DB,178,0,0.0%,53,4.9%,125,28.0%
33-S.Keo,DEN,DB,178,0,0.0%,87,7.9%,91,19.5%
21-J.Couplin,PHI,DB,177,0,0.0%,8,0.7%,169,33.8%
88-H.Nicks,NYG,WR,177,177,15.9%,0,0.0%,0,0.0%
34-L.Johnson,NE,DB,177,0,0.0%,157,14.3%,20,4.1%
41-A.Harris,MIN,DB,175,0,0.0%,147,13.7%,28,6.4%
90-G.Wright,DET,DL,175,0,0.0%,135,12.9%,40,8.7%
96-W.Horton,CAR,DL,175,0,0.0%,155,14.1%,20,4.2%
59-J.Trusnik,MIN,LB,174,0,0.0%,33,3.1%,141,32.1%
27-S.Gary,MIA,DB,174,0,0.0%,108,9.4%,66,14.3%
3-J.Brown,NYG,ST,173,1,0.1%,0,0.0%,172,34.5%
29-K.Robinson,NO,RB,173,133,11.5%,0,0.0%,40,8.5%
5-C.Santos,KC,ST,173,0,0.0%,0,0.0%,173,38.8%
2-M.Vick,PIT,QB,172,172,16.0%,0,0.0%,0,0.0%
35-J.Thomas,IND,DB,172,0,0.0%,65,5.7%,107,22.1%
76-B.Gaston,CHI,DL,172,0,0.0%,163,15.8%,9,2.0%
34-D.Brown,SD,RB,171,120,10.2%,0,0.0%,51,11.2%
75-S.Harris,OAK,DL,170,0,0.0%,144,12.5%,26,5.4%
51-G.Hodges,MIN,LB,170,0,0.0%,152,14.1%,18,4.1%
3-M.Sanchez,PHI,QB,169,169,14.6%,0,0.0%,0,0.0%
42-J.Anderson,NO,LB,169,0,0.0%,108,10.1%,61,13.0%
8-B.Nortman,CAR,ST,169,0,0.0%,0,0.0%,169,35.5%
34-D.Bailey,NYJ,DB,168,0,0.0%,94,8.9%,74,15.6%
79-T.Herremans,IND,OL,168,140,12.7%,0,0.0%,28,5.8%
44-J.Jansen,CAR,ST,168,0,0.0%,0,0.0%,168,35.3%
4-S.Hauschka,SEA,ST,167,0,0.0%,0,0.0%,167,37.4%
69-K.Barnes,OAK,OL,167,110,10.4%,0,0.0%,57,11.8%
17-K.Moore,DAL,QB,167,167,16.3%,0,0.0%,0,0.0%
93-D.Philon,SD,DL,166,0,0.0%,143,14.3%,23,5.1%
